Name,info,Partner
ELISA,Maria Kuzikov,Fraunhofer-Gesellschaft
ELISA protein state assay,Maria Kuzikov,Fraunhofer-Gesellschaft
endpoint assay,Maria Kuzikov,Fraunhofer-Gesellschaft
enzymatic stability assay,Maria Kuzikov,Fraunhofer-Gesellschaft
enzyme activity assay,Maria Kuzikov,Fraunhofer-Gesellschaft
enzyme fragment complementation,Maria Kuzikov,Fraunhofer-Gesellschaft
enzyme induction assay,Maria Kuzikov,Fraunhofer-Gesellschaft
enzyme inhibition assay,Maria Kuzikov,Fraunhofer-Gesellschaft
Fluorescence imaging apoptosis assay,Maria Kuzikov,Fraunhofer-Gesellschaft
Fluorescence imaging cell count assay,Maria Kuzikov,Fraunhofer-Gesellschaft
Fluorescence imaging cell cycle state assay,Maria Kuzikov,Fraunhofer-Gesellschaft
Fluorescence imaging cell growth inhibition assay,Maria Kuzikov,Fraunhofer-Gesellschaft
Fluorescence imaging morphology assay,Maria Kuzikov,Fraunhofer-Gesellschaft
Fluorescence imaging multiplex cytological profiling assay,Maria Kuzikov,Fraunhofer-Gesellschaft
Fluorescence imaging protein state assay,Maria Kuzikov,Fraunhofer-Gesellschaft
fluorescence microscopy,Maria Kuzikov,Fraunhofer-Gesellschaft
fluorescent protein reporter gene assay,Maria Kuzikov,Fraunhofer-Gesellschaft
functional,Maria Kuzikov,Fraunhofer-Gesellschaft
functional phenotypic,Maria Kuzikov,Fraunhofer-Gesellschaft
"functional target-based_x000D_
",Maria Kuzikov,Fraunhofer-Gesellschaft
gastric fluid stability assay,Maria Kuzikov,Fraunhofer-Gesellschaft
gene knock in,Maria Kuzikov,Fraunhofer-Gesellschaft
gene knockdown,Maria Kuzikov,Fraunhofer-Gesellschaft
genotoxicity assay,Maria Kuzikov,Fraunhofer-Gesellschaft
high throughput screening,Maria Kuzikov,Fraunhofer-Gesellschaft
homogeneous time resolved fluorescence,Maria Kuzikov,Fraunhofer-Gesellschaft
HPLC System,Maria Kuzikov,Fraunhofer-Gesellschaft
hybrid screening,Maria Kuzikov,Fraunhofer-Gesellschaft
immunoassay,Maria Kuzikov,Fraunhofer-Gesellschaft
immunocytochemistry,Maria Kuzikov,Fraunhofer-Gesellschaft
immunofluorescent labeling,Maria Kuzikov,Fraunhofer-Gesellschaft
immunohistochemistry,Maria Kuzikov,Fraunhofer-Gesellschaft
in situ immunoassay,Maria Kuzikov,Fraunhofer-Gesellschaft
in vivo efficacy assay,Maria Kuzikov,Fraunhofer-Gesellschaft
in vivo PK/PD assay,Maria Kuzikov,Fraunhofer-Gesellschaft
interstitial fluid stability assay,Maria Kuzikov,Fraunhofer-Gesellschaft
intestinal fluid stability assay,Maria Kuzikov,Fraunhofer-Gesellschaft
ion channel assay,Maria Kuzikov,Fraunhofer-Gesellschaft
kinase activity assay,Maria Kuzikov,Fraunhofer-Gesellschaft
kinetic assay,Maria Kuzikov,Fraunhofer-Gesellschaft
Liquid Chromatography/Mass Spectroscopy (LC/MS) protein quantification,Maria Kuzikov,Fraunhofer-Gesellschaft
localization assay,Maria Kuzikov,Fraunhofer-Gesellschaft
low throughput screening,Maria Kuzikov,Fraunhofer-Gesellschaft
luciferase enzyme activity assay,Maria Kuzikov,Fraunhofer-Gesellschaft
luciferase reporter gene assay,Maria Kuzikov,Fraunhofer-Gesellschaft
medium throughput screening,Maria Kuzikov,Fraunhofer-Gesellschaft
membrane permeability assessment,Maria Kuzikov,Fraunhofer-Gesellschaft
metabolic stability assay,Maria Kuzikov,Fraunhofer-Gesellschaft
metabolomic assay,Maria Kuzikov,Fraunhofer-Gesellschaft
Migration Assay,Maria Kuzikov,Fraunhofer-Gesellschaft
mitochondrial membrane potential assay,Maria Kuzikov,Fraunhofer-Gesellschaft
mitosis/apoptosis assay,Maria Kuzikov,Fraunhofer-Gesellschaft
mitotic cell cycle state assay,Maria Kuzikov,Fraunhofer-Gesellschaft
neurite outgrowth assay,Maria Kuzikov,Fraunhofer-Gesellschaft
optical microscopy,Maria Kuzikov,Fraunhofer-Gesellschaft
other pharmacokinetic studies,Maria Kuzikov,Fraunhofer-Gesellschaft
oxidative stress assay,Maria Kuzikov,Fraunhofer-Gesellschaft
PD biomarker assay,Maria Kuzikov,Fraunhofer-Gesellschaft
permeability assay,Maria Kuzikov,Fraunhofer-Gesellschaft
pH stability assay,Maria Kuzikov,Fraunhofer-Gesellschaft
pharmacodynamic assay,Maria Kuzikov,Fraunhofer-Gesellschaft
pharmacokinetic assay,Maria Kuzikov,Fraunhofer-Gesellschaft
Pharmacology: Primary Pharmacodynamics,Maria Kuzikov,Fraunhofer-Gesellschaft
phosphatase activity assay,Maria Kuzikov,Fraunhofer-Gesellschaft
phosphorylation assay,Maria Kuzikov,Fraunhofer-Gesellschaft
plasma stability assay,Maria Kuzikov,Fraunhofer-Gesellschaft
preclinical development stage,Maria Kuzikov,Fraunhofer-Gesellschaft
primary assay,Maria Kuzikov,Fraunhofer-Gesellschaft
protease activity assay,Maria Kuzikov,Fraunhofer-Gesellschaft
protein expression assay,Maria Kuzikov,Fraunhofer-Gesellschaft
protein folding assay,Maria Kuzikov,Fraunhofer-Gesellschaft
protein stability assay,Maria Kuzikov,Fraunhofer-Gesellschaft
protein unfolding assay,Maria Kuzikov,Fraunhofer-Gesellschaft
protein-protein interaction assay,Maria Kuzikov,Fraunhofer-Gesellschaft
protein-small molecule interaction assay,Maria Kuzikov,Fraunhofer-Gesellschaft
protein-turnover assay,Maria Kuzikov,Fraunhofer-Gesellschaft
quantitative PCR,Maria Kuzikov,Fraunhofer-Gesellschaft
quantitative reverse transcription PCR,Maria Kuzikov,Fraunhofer-Gesellschaft
real-time PCR ,Maria Kuzikov,Fraunhofer-Gesellschaft
receptor induction assay,Maria Kuzikov,Fraunhofer-Gesellschaft
receptor internalization assay,Maria Kuzikov,Fraunhofer-Gesellschaft
redistribution assay,Maria Kuzikov,Fraunhofer-Gesellschaft
reporter gene assay,Maria Kuzikov,Fraunhofer-Gesellschaft
reverse transcription PCR,Maria Kuzikov,Fraunhofer-Gesellschaft
safety pharmacology assay,Maria Kuzikov,Fraunhofer-Gesellschaft
sandwich ELISA,Maria Kuzikov,Fraunhofer-Gesellschaft
second messenger assay,Maria Kuzikov,Fraunhofer-Gesellschaft
secondary assay,Maria Kuzikov,Fraunhofer-Gesellschaft
selectivity assay,Maria Kuzikov,Fraunhofer-Gesellschaft
signal transduction assay,Maria Kuzikov,Fraunhofer-Gesellschaft
signaling pathway assay,Maria Kuzikov,Fraunhofer-Gesellschaft
solubility assay,Maria Kuzikov,Fraunhofer-Gesellschaft
surface plasmon resonance,Maria Kuzikov,Fraunhofer-Gesellschaft
targeted metabolomic assay,Maria Kuzikov,Fraunhofer-Gesellschaft
thermal shift assay,Maria Kuzikov,Fraunhofer-Gesellschaft
thermodynamic solubility assay,Maria Kuzikov,Fraunhofer-Gesellschaft
time resolved fluorescence resonance energy transfer,Maria Kuzikov,Fraunhofer-Gesellschaft
tissue distribution assay,Maria Kuzikov,Fraunhofer-Gesellschaft
tissue homogenate stability assay,Maria Kuzikov,Fraunhofer-Gesellschaft
toxicity assay,Maria Kuzikov,Fraunhofer-Gesellschaft
whole blood stability assay,Maria Kuzikov,Fraunhofer-Gesellschaft
24 well plate,Axel Pahl,Fraunhofer-Gesellschaft
384 well plate,Axel Pahl,Fraunhofer-Gesellschaft
96 well plate,Axel Pahl,Fraunhofer-Gesellschaft
ADMET,Axel Pahl,Fraunhofer-Gesellschaft
apoptosis assay,Axel Pahl,Fraunhofer-Gesellschaft
artifact assay,Axel Pahl,Fraunhofer-Gesellschaft
assay format,Axel Pahl,Fraunhofer-Gesellschaft
assay screening campaign stage,Axel Pahl,Fraunhofer-Gesellschaft
assay screening throughput,Axel Pahl,Fraunhofer-Gesellschaft
Bead-based immunoassay for protein state,Axel Pahl,Fraunhofer-Gesellschaft
binding assay,Axel Pahl,Fraunhofer-Gesellschaft
bioassay,Axel Pahl,Fraunhofer-Gesellschaft
bioassay specification,Axel Pahl,Fraunhofer-Gesellschaft
bioassay type,Axel Pahl,Fraunhofer-Gesellschaft
bioavailability assay,Axel Pahl,Fraunhofer-Gesellschaft
biochemical format,Axel Pahl,Fraunhofer-Gesellschaft
brightfield microscopy,Axel Pahl,Fraunhofer-Gesellschaft
Caco-2 permeability assay,Axel Pahl,Fraunhofer-Gesellschaft
calcium redistribution assay,Axel Pahl,Fraunhofer-Gesellschaft
cAMP redistribution assay,Axel Pahl,Fraunhofer-Gesellschaft
cell based format,Axel Pahl,Fraunhofer-Gesellschaft
cell cycle assay,Axel Pahl,Fraunhofer-Gesellschaft
cell density determination,Axel Pahl,Fraunhofer-Gesellschaft
cell growth assay,Axel Pahl,Fraunhofer-Gesellschaft
cell morphology assay,Axel Pahl,Fraunhofer-Gesellschaft
cell motility assay,Axel Pahl,Fraunhofer-Gesellschaft
cell permeability assay,Axel Pahl,Fraunhofer-Gesellschaft
cell proliferation assay,Axel Pahl,Fraunhofer-Gesellschaft
cell viability assay,Axel Pahl,Fraunhofer-Gesellschaft
cell viability ATP quantitation assay,Axel Pahl,Fraunhofer-Gesellschaft
chemical stability assay,Axel Pahl,Fraunhofer-Gesellschaft
chemotaxis assay,Axel Pahl,Fraunhofer-Gesellschaft
circular dichroism,Axel Pahl,Fraunhofer-Gesellschaft
competitive immunoassay,Axel Pahl,Fraunhofer-Gesellschaft
compound aggregation assay,Axel Pahl,Fraunhofer-Gesellschaft
compound fluorescence assay,Axel Pahl,Fraunhofer-Gesellschaft
compound library,Axel Pahl,Fraunhofer-Gesellschaft
compound redox activity assay,Axel Pahl,Fraunhofer-Gesellschaft
compound toxicity assay,Axel Pahl,Fraunhofer-Gesellschaft
concentration response assay,Axel Pahl,Fraunhofer-Gesellschaft
confirmatory assay,Axel Pahl,Fraunhofer-Gesellschaft
confocal microscopy,Axel Pahl,Fraunhofer-Gesellschaft
counter screening assay,Axel Pahl,Fraunhofer-Gesellschaft
cytochrome P450 enzyme activity assay,Axel Pahl,Fraunhofer-Gesellschaft
cytokine secretion assay,Axel Pahl,Fraunhofer-Gesellschaft
direct enzyme activity measurement method,Axel Pahl,Fraunhofer-Gesellschaft
drug absorption assay,Axel Pahl,Fraunhofer-Gesellschaft
drug excretion assay,Axel Pahl,Fraunhofer-Gesellschaft
drug metabolism assay,Axel Pahl,Fraunhofer-Gesellschaft
ELISA,Axel Pahl,Fraunhofer-Gesellschaft
ELISA protein state assay,Axel Pahl,Fraunhofer-Gesellschaft
endpoint assay,Axel Pahl,Fraunhofer-Gesellschaft
enzymatic stability assay,Axel Pahl,Fraunhofer-Gesellschaft
enzyme activity assay,Axel Pahl,Fraunhofer-Gesellschaft
enzyme fragment complementation,Axel Pahl,Fraunhofer-Gesellschaft
enzyme induction assay,Axel Pahl,Fraunhofer-Gesellschaft
enzyme inhibition assay,Axel Pahl,Fraunhofer-Gesellschaft
Fluorescence imaging apoptosis assay,Axel Pahl,Fraunhofer-Gesellschaft
Fluorescence imaging cell count assay,Axel Pahl,Fraunhofer-Gesellschaft
Fluorescence imaging cell cycle state assay,Axel Pahl,Fraunhofer-Gesellschaft
Fluorescence imaging cell growth inhibition assay,Axel Pahl,Fraunhofer-Gesellschaft
Fluorescence imaging morphology assay,Axel Pahl,Fraunhofer-Gesellschaft
Fluorescence imaging multiplex cytological profiling assay,Axel Pahl,Fraunhofer-Gesellschaft
Fluorescence imaging protein state assay,Axel Pahl,Fraunhofer-Gesellschaft
fluorescence microscopy,Axel Pahl,Fraunhofer-Gesellschaft
fluorescent protein reporter gene assay,Axel Pahl,Fraunhofer-Gesellschaft
functional,Axel Pahl,Fraunhofer-Gesellschaft
functional phenotypic,Axel Pahl,Fraunhofer-Gesellschaft
"functional target-based_x000D_
",Axel Pahl,Fraunhofer-Gesellschaft
gastric fluid stability assay,Axel Pahl,Fraunhofer-Gesellschaft
gene knock in,Axel Pahl,Fraunhofer-Gesellschaft
gene knockdown,Axel Pahl,Fraunhofer-Gesellschaft
genotoxicity assay,Axel Pahl,Fraunhofer-Gesellschaft
high throughput screening,Axel Pahl,Fraunhofer-Gesellschaft
homogeneous time resolved fluorescence,Axel Pahl,Fraunhofer-Gesellschaft
HPLC System,Axel Pahl,Fraunhofer-Gesellschaft
hybrid screening,Axel Pahl,Fraunhofer-Gesellschaft
immunoassay,Axel Pahl,Fraunhofer-Gesellschaft
immunocytochemistry,Axel Pahl,Fraunhofer-Gesellschaft
immunofluorescent labeling,Axel Pahl,Fraunhofer-Gesellschaft
immunohistochemistry,Axel Pahl,Fraunhofer-Gesellschaft
in situ immunoassay,Axel Pahl,Fraunhofer-Gesellschaft
in vivo efficacy assay,Axel Pahl,Fraunhofer-Gesellschaft
in vivo PK/PD assay,Axel Pahl,Fraunhofer-Gesellschaft
interstitial fluid stability assay,Axel Pahl,Fraunhofer-Gesellschaft
intestinal fluid stability assay,Axel Pahl,Fraunhofer-Gesellschaft
ion channel assay,Axel Pahl,Fraunhofer-Gesellschaft
kinase activity assay,Axel Pahl,Fraunhofer-Gesellschaft
kinetic assay,Axel Pahl,Fraunhofer-Gesellschaft
Liquid Chromatography/Mass Spectroscopy (LC/MS) protein quantification,Axel Pahl,Fraunhofer-Gesellschaft
localization assay,Axel Pahl,Fraunhofer-Gesellschaft
low throughput screening,Axel Pahl,Fraunhofer-Gesellschaft
luciferase enzyme activity assay,Axel Pahl,Fraunhofer-Gesellschaft
luciferase reporter gene assay,Axel Pahl,Fraunhofer-Gesellschaft
medium throughput screening,Axel Pahl,Fraunhofer-Gesellschaft
membrane permeability assessment,Axel Pahl,Fraunhofer-Gesellschaft
metabolic stability assay,Axel Pahl,Fraunhofer-Gesellschaft
metabolomic assay,Axel Pahl,Fraunhofer-Gesellschaft
Migration Assay,Axel Pahl,Fraunhofer-Gesellschaft
mitochondrial membrane potential assay,Axel Pahl,Fraunhofer-Gesellschaft
mitosis/apoptosis assay,Axel Pahl,Fraunhofer-Gesellschaft
mitotic cell cycle state assay,Axel Pahl,Fraunhofer-Gesellschaft
neurite outgrowth assay,Axel Pahl,Fraunhofer-Gesellschaft
optical microscopy,Axel Pahl,Fraunhofer-Gesellschaft
other pharmacokinetic studies,Axel Pahl,Fraunhofer-Gesellschaft
oxidative stress assay,Axel Pahl,Fraunhofer-Gesellschaft
PD biomarker assay,Axel Pahl,Fraunhofer-Gesellschaft
permeability assay,Axel Pahl,Fraunhofer-Gesellschaft
pH stability assay,Axel Pahl,Fraunhofer-Gesellschaft
pharmacodynamic assay,Axel Pahl,Fraunhofer-Gesellschaft
pharmacokinetic assay,Axel Pahl,Fraunhofer-Gesellschaft
Pharmacology: Primary Pharmacodynamics,Axel Pahl,Fraunhofer-Gesellschaft
phosphatase activity assay,Axel Pahl,Fraunhofer-Gesellschaft
phosphorylation assay,Axel Pahl,Fraunhofer-Gesellschaft
plasma stability assay,Axel Pahl,Fraunhofer-Gesellschaft
preclinical development stage,Axel Pahl,Fraunhofer-Gesellschaft
primary assay,Axel Pahl,Fraunhofer-Gesellschaft
protease activity assay,Axel Pahl,Fraunhofer-Gesellschaft
protein expression assay,Axel Pahl,Fraunhofer-Gesellschaft
protein folding assay,Axel Pahl,Fraunhofer-Gesellschaft
protein stability assay,Axel Pahl,Fraunhofer-Gesellschaft
protein unfolding assay,Axel Pahl,Fraunhofer-Gesellschaft
protein-protein interaction assay,Axel Pahl,Fraunhofer-Gesellschaft
protein-small molecule interaction assay,Axel Pahl,Fraunhofer-Gesellschaft
protein-turnover assay,Axel Pahl,Fraunhofer-Gesellschaft
quantitative PCR,Axel Pahl,Fraunhofer-Gesellschaft
quantitative reverse transcription PCR,Axel Pahl,Fraunhofer-Gesellschaft
real-time PCR ,Axel Pahl,Fraunhofer-Gesellschaft
receptor induction assay,Axel Pahl,Fraunhofer-Gesellschaft
receptor internalization assay,Axel Pahl,Fraunhofer-Gesellschaft
redistribution assay,Axel Pahl,Fraunhofer-Gesellschaft
reporter gene assay,Axel Pahl,Fraunhofer-Gesellschaft
reverse transcription PCR,Axel Pahl,Fraunhofer-Gesellschaft
safety pharmacology assay,Axel Pahl,Fraunhofer-Gesellschaft
sandwich ELISA,Axel Pahl,Fraunhofer-Gesellschaft
second messenger assay,Axel Pahl,Fraunhofer-Gesellschaft
secondary assay,Axel Pahl,Fraunhofer-Gesellschaft
selectivity assay,Axel Pahl,Fraunhofer-Gesellschaft
signal transduction assay,Axel Pahl,Fraunhofer-Gesellschaft
signaling pathway assay,Axel Pahl,Fraunhofer-Gesellschaft
solubility assay,Axel Pahl,Fraunhofer-Gesellschaft
surface plasmon resonance,Axel Pahl,Fraunhofer-Gesellschaft
targeted metabolomic assay,Axel Pahl,Fraunhofer-Gesellschaft
thermal shift assay,Axel Pahl,Fraunhofer-Gesellschaft
thermodynamic solubility assay,Axel Pahl,Fraunhofer-Gesellschaft
time resolved fluorescence resonance energy transfer,Axel Pahl,Fraunhofer-Gesellschaft
tissue distribution assay,Axel Pahl,Fraunhofer-Gesellschaft
tissue homogenate stability assay,Axel Pahl,Fraunhofer-Gesellschaft
toxicity assay,Axel Pahl,Fraunhofer-Gesellschaft
whole blood stability assay,Axel Pahl,Fraunhofer-Gesellschaft
1536 well plate,Alfredo Budillon,Istituto Nazionale Tumori
24 well plate,Alfredo Budillon,Istituto Nazionale Tumori
384 well plate,Alfredo Budillon,Istituto Nazionale Tumori
96 well plate,Alfredo Budillon,Istituto Nazionale Tumori
acetylated histone assay,Alfredo Budillon,Istituto Nazionale Tumori
apoptosis assay,Alfredo Budillon,Istituto Nazionale Tumori
artifact assay,Alfredo Budillon,Istituto Nazionale Tumori
assay format,Alfredo Budillon,Istituto Nazionale Tumori
assay screening campaign stage,Alfredo Budillon,Istituto Nazionale Tumori
assay screening throughput,Alfredo Budillon,Istituto Nazionale Tumori
bioassay,Alfredo Budillon,Istituto Nazionale Tumori
bioassay type,Alfredo Budillon,Istituto Nazionale Tumori
bioavailability assay,Alfredo Budillon,Istituto Nazionale Tumori
biochemical format,Alfredo Budillon,Istituto Nazionale Tumori
brightfield microscopy,Alfredo Budillon,Istituto Nazionale Tumori
cell based format,Alfredo Budillon,Istituto Nazionale Tumori
cell cycle assay,Alfredo Budillon,Istituto Nazionale Tumori
cell density determination,Alfredo Budillon,Istituto Nazionale Tumori
cell growth assay,Alfredo Budillon,Istituto Nazionale Tumori
cell morphology assay,Alfredo Budillon,Istituto Nazionale Tumori
cell motility assay,Alfredo Budillon,Istituto Nazionale Tumori
cell permeability assay,Alfredo Budillon,Istituto Nazionale Tumori
cell proliferation assay,Alfredo Budillon,Istituto Nazionale Tumori
cell viability assay,Alfredo Budillon,Istituto Nazionale Tumori
cell viability ATP quantitation assay,Alfredo Budillon,Istituto Nazionale Tumori
chaperone activity assay,Alfredo Budillon,Istituto Nazionale Tumori
chemotaxis assay,Alfredo Budillon,Istituto Nazionale Tumori
compound library,Alfredo Budillon,Istituto Nazionale Tumori
compound redox activity assay,Alfredo Budillon,Istituto Nazionale Tumori
compound toxicity assay,Alfredo Budillon,Istituto Nazionale Tumori
concentration response assay,Alfredo Budillon,Istituto Nazionale Tumori
confirmatory assay,Alfredo Budillon,Istituto Nazionale Tumori
confocal microscopy,Alfredo Budillon,Istituto Nazionale Tumori
cytokine secretion assay,Alfredo Budillon,Istituto Nazionale Tumori
direct enzyme activity measurement method,Alfredo Budillon,Istituto Nazionale Tumori
ELISA,Alfredo Budillon,Istituto Nazionale Tumori
ELISA protein secretion profiling assay,Alfredo Budillon,Istituto Nazionale Tumori
endpoint assay,Alfredo Budillon,Istituto Nazionale Tumori
epigenetic assay,Alfredo Budillon,Istituto Nazionale Tumori
epigenetic profiling assay,Alfredo Budillon,Istituto Nazionale Tumori
Fluorescence imaging apoptosis assay,Alfredo Budillon,Istituto Nazionale Tumori
Fluorescence imaging cell count assay,Alfredo Budillon,Istituto Nazionale Tumori
Fluorescence imaging cell cycle state assay,Alfredo Budillon,Istituto Nazionale Tumori
Fluorescence imaging cell growth inhibition assay,Alfredo Budillon,Istituto Nazionale Tumori
